,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max=,"17796,98",,,Max=,"24672,54",,,Max=,"57679,71",,,,Max=,"20729,76",,,Max=,"31284,33",,,Max=,"42280,6",,,,Max=,"13226,03",,,Max=,"34772,48",,,Max=,"39322,28",
"164,588","4787,58","0,2690108097",,"164,588","981,04","0,03976242414",,"164,588","1006,63","0,01745206417",,,"164,588","2172,6","0,1048058444",,"164,588","646,1","0,02065251198",,"164,588","525,71","0,0124338349",,,"164,588","5403,46","0,4085473872",,"164,588","1462,93","0,04207148872",,"164,588","898,94","0,02286083106"
"164,888","4751,85","0,2670031657",,"164,888","978,16","0,03964569517",,"164,888","1001,97","0,01737127319",,,"164,888","2154,53","0,1039341507",,"164,888","642,41","0,02053456155",,"164,888","523,28","0,01237636174",,,"164,888","5364,64","0,4056122661",,"164,888","1452,64","0,04177556504",,"164,888","893,18","0,02271434922"
"165,189","4660,59","0,2618753294",,"165,189","967,24","0,03920309786",,"165,189","986,34","0,01710029402",,,"165,189","2116,82","0,1021150269",,"165,189","639,49","0,02044122409",,"165,189","522,41","0,01235578492",,,"165,189","5247,75","0,3967743911",,"165,189","1426,26","0,04101691913",,"165,189","882,66","0,02244681641"
"165,489","5376,56","0,3021051886",,"165,489","1071,24","0,0434183104",,"165,489","1094,69","0,01897877087",,,"165,489","2420,68","0,1167731802",,"165,489","686,75","0,02195188454",,"165,489","552,31","0,01306296505",,,"165,489","6098,63","0,461108133",,"165,489","1618,98","0,04655923305",,"165,489","976,64","0,02483681007"
"165,789","5164,65","0,2901981123",,"165,789","1044,7","0,04234262058",,"165,789","1064,38","0,01845328279",,,"165,789","2332,92","0,1125396531",,"165,789","671,9","0,021477206",,"165,789","544,56","0,01287966585",,,"165,789","5853,07","0,4425417151",,"165,789","1562,19","0,04492604496",,"165,789","951,38","0,02419442616"
"166,089","5018,08","0,2819624453",,"166,089","1017,56","0,04124261223",,"166,089","1041,49","0,01805643614",,,"166,089","2266,62","0,1093413527",,"166,089","662,39","0,02117321995",,"166,089","539,21","0,01275313028",,,"166,089","5659,58","0,4279122307",,"166,089","1516,55","0,04361351275",,"166,089","930,07","0,02365249421"
"166,39","5089,11","0,2859535719",,"166,39","1027,98","0,0416649441",,"166,39","1050,37","0,01821038975",,,"166,39","2297,23","0,1108179738",,"166,39","668,68","0,02137427907",,"166,39","540,74","0,01278931709",,,"166,39","5757,35","0,4353044716",,"166,39","1542,18","0,04435058989",,"166,39","940,26","0,02391163483"
"166,69","5693,13","0,319893038",,"166,69","1117,75","0,04530340208",,"166,69","1144,27","0,01983834523",,,"166,69","2556,41","0,1233207717",,"166,69","713,08","0,02279351995",,"166,69","569,24","0,0134633851",,,"166,69","6449,43","0,4876315871",,"166,69","1703,31","0,04898442677",,"166,69","1019,04","0,02591507919"
"166,99","5475,14","0,3076443307",,"166,99","1088,73","0,04412719566",,"166,99","1111,25","0,01926587356",,,"166,99","2462,59","0,1187949113",,"166,99","699,93","0,02237318172",,"166,99","559,55","0,01323420197",,,"166,99","6203,78","0,4690583645",,"166,99","1645,45","0,04732046722",,"166,99","993,27","0,02525972553"
"167,291","5479,42","0,3078848209",,"167,291","1088,04","0,04409922935",,"167,291","1111,27","0,01926622031",,,"167,291","2465,06","0,1189140636",,"167,291","700,55","0,02239299995",,"167,291","561,02","0,01326896969",,,"167,291","6201,15","0,4688595142",,"167,291","1646,31","0,04734519942",,"167,291","993,55","0,02526684617"
"167,591","5522,9","0,310327932",,"167,591","1094,34","0,04435457395",,"167,591","1118,82","0,01939711555",,,"167,591","2485,21","0,1198860961",,"167,591","699,88","0,02237158347",,"167,591","561,01","0,01326873318",,,"167,591","6265,29","0,4737090419",,"167,591","1657,73","0,04767362006",,"167,591","997,25","0,02536094041"
"167,892","5047,84","0,2836346391",,"167,892","1027,88","0,04166089101",,"167,892","1055,33","0,01829638186",,,"167,892","2285,26","0,1102405431",,"167,892","670,04","0,02141775132",,"167,892","544,55","0,01287942934",,,"167,892","5703,97","0,431268491",,"167,892","1538,32","0,04423958257",,"167,892","941,73","0,02394901822"
"168,192","5840,68","0,3281837705",,"168,192","1141,82","0,0462789806",,"168,192","1163,8","0,02017693917",,,"168,192","2622,49","0,1265084593",,"168,192","722,91","0,02310773477",,"168,192","573,8","0,01357123598",,,"168,192","6632,64","0,5014838164",,"168,192","1742,22","0,05010341511",,"168,192","1039,76","0,02644200692"
"168,493","5990,15","0,3365823864",,"168,493","1163,82","0,04717066018",,"168,493","1193,82","0,02069739948",,,"168,493","2682,75","0,1294153912",,"168,493","738,26","0,02359839575",,"168,493","583,1","0,01379119502",,,"168,493","6798,06","0,5139909708",,"168,493","1784,22","0,05131126684",,"168,493","1060,34","0,02696537434"
"168,793","5584,87","0,3138099835",,"168,793","1105,78","0,04481824733",,"168,793","1128,2","0,01955973773",,,"168,793","2505,69","0,1208740477",,"168,793","705,89","0,02256369243",,"168,793","566,27","0,01339314012",,,"168,793","6338,39","0,4792360217",,"168,793","1675,38","0,04818120537",,"168,793","1007,65","0,02562542152"
"169,094","5780,54","0,3248045455",,"169,094","1132,78","0,04591258136",,"169,094","1154,97","0,02002385241",,,"169,094","2594,53","0,1251596738",,"169,094","717,79","0,02294407456",,"169,094","571,9","0,01352629811",,,"169,094","6554,38","0,4955666969",,"169,094","1724,91","0,04960560765",,"169,094","1033,09","0,02627238298"
"169,395","5947,39","0,3341797316",,"169,395","1152,81","0,04672441508",,"169,395","1178,5","0,02043179482",,,"169,395","2659,82","0,128309252",,"169,395","733,25","0,02343825167",,"169,395","579,26","0,01370037322",,,"169,395","6755,57","0,5107783666",,"169,395","1767,45","0,0508289889",,"169,395","1054,24","0,026810246"
"169,695","5538,21","0,3111881904",,"169,695","1101,05","0,04462653622",,"169,695","1125,63","0,01951518133",,,"169,695","2490,41","0,1201369432",,"169,695","704,04","0,02250455739",,"169,695","561,35","0,01327677469",,,"169,695","6276,36","0,4745460278",,"169,695","1666,51","0,04792611859",,"169,695","1002,27","0,02548860341"
"169,996","5538,11","0,3111825714",,"169,996","1095,87","0,04441658621",,"169,996","1119,3","0,01940543737",,,"169,996","2483,82","0,1198190428",,"169,996","698,83","0,02233802034",,"169,996","559,92","0,01324295303",,,"169,996","6274,69","0,4744197616",,"169,996","1657,62","0,04767045664",,"169,996","1000,77","0,02545045709"
"170,297","5571,01","0,3130311997",,"170,297","1102,59","0,04468895379",,"170,297","1127,71","0,01955124254",,,"170,297","2498,78","0,1205407106",,"170,297","703,71","0,02249400898",,"170,297","563,04","0,01331674574",,,"170,297","6331,86","0,4787422983",,"170,297","1671,84","0,04807940072",,"170,297","1006,48","0,02559566739"
"170,597","5708,67","0,3207662199",,"170,597","1120,61","0,04541932043",,"170,597","1146,28","0,01987319284",,,"170,597","2567,27","0,1238446562",,"170,597","711,35","0,0227382207",,"170,597","567,31","0,01341773769",,,"170,597","6491,8","0,4908351183",,"170,597","1705,37","0,04904366902",,"170,597","1023,89","0,02603841893"
"170,898","6271,32","0,3523811343",,"170,898","1201,04","0,04867921989",,"170,898","1227,19","0,02127593915",,,"170,898","2795,8","0,1348689035",,"170,898","751,92","0,02403503607",,"170,898","591,81","0,01399719966",,,"170,898","7143,51","0,5401099196",,"170,898","1855,12","0,05335023559",,"170,898","1095,56","0,02786104977"
"171,199","5921,9","0,3327474661",,"171,199","1151,91","0,04668793728",,"171,199","1175,76","0,02038429111",,,"171,199","2644,06","0,1275489924",,"171,199","727,43","0,02325221605",,"171,199","576,35","0,01363154733",,,"171,199","6720,24","0,5081071191",,"171,199","1756,52","0,05051465987",,"171,199","1047,84","0,0266474884"
"171,5","6189,84","0,3478028295",,"171,5","1193,15","0,04835943117",,"171,5","1218,37","0,02112302576",,,"171,5","2764,26","0,1333474194",,"171,5","749,49","0,0239573614",,"171,5","589,13","0,01393381362",,,"171,5","7015,65","0,5304426196",,"171,5","1834,99","0,05277132951",,"171,5","1082,83","0,02753731472"
"171,801","6402,61","0,3597582286",,"171,801","1220,24","0,04945741298",,"171,801","1243,12","0,02155211945",,,"171,801","2850,86","0,1375249882",,"171,801","763,55","0,02440678768",,"171,801","595,66","0,01408825797",,,"171,801","7293,89","0,5514799225",,"171,801","1886,04","0,05423944453",,"171,801","1112,38","0,02828879709"
"172,102","5969,72","0,3354344389",,"172,102","1160,86","0,04705068874",,"172,102","1182,23","0,02049646227",,,"172,102","2669,91","0,1287959918",,"172,102","732,4","0,02341108152",,"172,102","580,13","0,01372095003",,,"172,102","6786,54","0,5131199612",,"172,102","1771,73","0,05095207474",,"172,102","1056,54","0,02686873701"
"172,403","6321,14","0,3551804857",,"172,403","1216,15","0,04929164164",,"172,403","1240,79","0,02151172397",,,"172,403","2824,81","0,1362683408",,"172,403","762,69","0,02437929788",,"172,403","598,59","0,01415755689",,,"172,403","7191,49","0,5437376144",,"172,403","1876,37","0,05396135105",,"172,403","1109,91","0,02822598283"
"172,704","5588,2","0,3139970939",,"172,704","1101,82","0,04465774501",,"172,704","1129,98","0,0195905978",,,"172,704","2508,42","0,1210057425",,"172,704","705,42","0,02254866893",,"172,704","563,65","0,01333117316",,,"172,704","6332,61","0,4787990047",,"172,704","1674,61","0,04815906142",,"172,704","1008,08","0,02563635679"
"173,005","6987,6","0,3926284122",,"173,005","1352,02","0,05479857364",,"173,005","1376,02","0,02385622258",,,"173,005","3228,79","0,1557562654",,"173,005","824,83","0,02636559581",,"173,005","636,06","0,01504377894",,,"173,005","8325,07","0,629445873",,"173,005","2024,62","0,05822478006",,"173,005","1158,56","0,02946319491"
"173,306","6319,18","0,3550703546",,"173,306","1214,18","0,04921179579",,"173,306","1240,92","0,02151397779",,,"173,306","2823,63","0,1362114178",,"173,306","761,38","0,02433742388",,"173,306","599,62","0,01418191795",,,"173,306","7207,82","0,5449723008",,"173,306","1868,49","0,05373473505",,"173,306","1106,92","0,02814994451"
"173,607","6353,71","0,3570105715",,"173,607","1216,19","0,04929326287",,"173,607","1243,82","0,02156425544",,,"173,607","2834,28","0,1367251719",,"173,607","762,71","0,02437993718",,"173,607","598,03","0,01414431205",,,"173,607","7238,62","0,547301042",,"173,607","1878,97","0,05403612282",,"173,607","1110,81","0,02824887061"
"173,908","6342,6","0,3563863082",,"173,908","1214,44","0,04922233382",,"173,908","1240,63","0,02150895003",,,"173,908","2822,55","0,1361593188",,"173,908","759,25","0,02426933868",,"173,908","597,12","0,01412278918",,,"173,908","7236,2","0,5471180694",,"173,908","1871,76","0,05382877494",,"173,908","1105,47","0,02811306974"
"174,209","6111,4","0,3433953401",,"174,209","1179,18","0,04779321464",,"174,209","1209,21","0,02096421775",,,"174,209","2735,43","0,1319566652",,"174,209","743,81","0,02377580086",,"174,209","589,5","0,01394256468",,,"174,209","6944,68","0,5250766859",,"174,209","1812,29","0,05211851441",,"174,209","1077,56","0,02740329401"
"174,51","6391,78","0,3591496984",,"174,51","1223,46","0,04958792244",,"174,51","1251,52","0,02169775125",,,"174,51","2851,59","0,1375602033",,"174,51","766,19","0,02449117497",,"174,51","600,24","0,01419658188",,,"174,51","7279,45","0,5503881361",,"174,51","1890,91","0,05437949781",,"174,51","1118,23","0,02843756771"
"174,811","6377,3","0,3583360772",,"174,811","1223,68","0,04959683924",,"174,811","1247,8","0,02163325717",,,"174,811","2845,5","0,1372664228",,"174,811","765,2","0,02445952974",,"174,811","601,03","0,01421526658",,,"174,811","7277,01","0,5502036514",,"174,811","1886,67","0,0542575623",,"174,811","1113,98","0,02832948649"
"175,112","6437,95","0,3617439588",,"175,112","1229,89","0,04984853606",,"175,112","1257,16","0,02179553261",,,"175,112","2867,22","0,1383141918",,"175,112","768,74","0,02457268543",,"175,112","603,65","0,01427723353",,,"175,112","7342,79","0,5551771771",,"175,112","1900,67","0,05466017954",,"175,112","1120,77","0,02850216213"
"175,414","6355,31","0,3571004744",,"175,414","1222,08","0,04953198982",,"175,414","1249,13","0,02165631554",,,"175,414","2842,67","0,1371299041",,"175,414","764,77","0,02444578484",,"175,414","602,87","0,01425878535",,,"175,414","7234,81","0,5470129737",,"175,414","1884,21","0,0541868167",,"175,414","1114,1","0,02833253819"
"175,715","5684,05","0,3193828391",,"175,715","1122,86","0,04551051493",,"175,715","1150,94","0,01995398382",,,"175,715","2557,4","0,1233685291",,"175,715","719,42","0,02299617732",,"175,715","573,42","0,01356224841",,,"175,715","6451,31","0,487773731",,"175,715","1702,65","0,04896544624",,"175,715","1024,22","0,02604681112"
"176,016","6275,89","0,3526379195",,"176,016","1207,4","0,04893699635",,"176,016","1234,22","0,02139781909",,,"176,016","2796,74","0,1349142489",,"176,016","758,79","0,02425463483",,"176,016","595,24","0,01407832434",,,"176,016","7134,75","0,5394475893",,"176,016","1859,8","0,05348482478",,"176,016","1102,41","0,02803525126"
"176,318","6371,8","0,358027036",,"176,318","1223,14","0,04957495256",,"176,318","1247,74","0,02163221694",,,"176,318","2843,36","0,1371631895",,"176,318","767,39","0,02452953284",,"176,318","604,88","0,01430632489",,,"176,318","7253,17","0,5484011453",,"176,318","1891,43","0,05439445216",,"176,318","1117,6","0,02842154626"
"176,619","5749,4","0,3230548104",,"176,619","1134,36","0,04597662016",,"176,619","1157,69","0,02007100937",,,"176,619","2583,27","0,1246164934",,"176,619","721,1","0,02304987833",,"176,619","578,4","0,01368003292",,,"176,619","6511,78","0,4923457757",,"176,619","1717,84","0,04940228595",,"176,619","1034,38","0,02630518881"
"176,92","6338,09","0,3561328945",,"176,92","1218,25","0,04937675651",,"176,92","1246,76","0,02161522657",,,"176,92","2830,56","0,1365457198",,"176,92","762,52","0,02437386385",,"176,92","602,35","0,01424648657",,,"176,92","7218,9","0,5458100428",,"176,92","1879,02","0,05403756074",,"176,92","1112,65","0,02829566343"
"177,222","6232,78","0,3502155984",,"177,222","1199,99","0,04863666246",,"177,222","1228,46","0,02129795729",,,"177,222","2777,98","0,1340092698",,"177,222","755,58","0,02415202755",,"177,222","599,31","0,01417458598",,,"177,222","7093,94","0,5363620073",,"177,222","1848,1","0,0531483518",,"177,222","1095,47","0,02785876099"
"177,523","5864,98","0,3295491707",,"177,523","1152,71","0,04672036199",,"177,523","1180,73","0,0204704566",,,"177,523","2633,84","0,1270559814",,"177,523","733,16","0,02343537483",,"177,523","585,1","0,01383849803",,,"177,523","6662,19","0,5037180469",,"177,523","1757,46","0,05054169274",,"177,523","1054,33","0,02681253478"
"177,825","6385,53","0,3587985153",,"177,825","1223,58","0,04959278615",,"177,825","1250,83","0,02168578864",,,"177,825","2845,38","0,137260634",,"177,825","768,27","0,02455766193",,"177,825","604,57","0,01429899292",,,"177,825","7270,65","0,5497227815",,"177,825","1889,76","0,05434642568",,"177,825","1114,5","0,02834271054"
"178,126","6318,11","0,3550102321",,"178,126","1215,42","0,04926205409",,"178,126","1244,32","0,021572924",,,"178,126","2818,64","0,1359707011",,"178,126","761,84","0,02435212773",,"178,126","602,44","0,0142486152",,,"178,126","7181,42","0,542976237",,"178,126","1871,4","0,05381842192",,"178,126","1108,53","0,02819088822"
"178,428","6602,2","0,3709730527",,"178,428","1254,93","0,05086342955",,"178,428","1283,64","0,02225461952",,,"178,428","2939,39","0,14179566",,"178,428","781,11","0,02496809105",,"178,428","613,89","0,01451942498",,,"178,428","7520,62","0,5686226328",,"178,428","1946,09","0,05596638491",,"178,428","1146,57","0,02915827872"
"178,729","6362,33","0,3574949233",,"178,729","1220,56","0,04947038286",,"178,729","1249,46","0,02166203679",,,"178,729","2841,09","0,1370536851",,"178,729","765,47","0,02446816026",,"178,729","606,08","0,0143347067",,,"178,729","7255,27","0,5485599231",,"178,729","1884,28","0,05418882979",,"178,729","1115,92","0,02837882239"
"179,031","6606,92","0,3712382663",,"179,031","1256,53","0,05092827897",,"179,031","1285,74","0,02229102747",,,"179,031","2946,12","0,142120314",,"179,031","782,39","0,02500900611",,"179,031","613,97","0,01452131711",,,"179,031","7541,44","0,5701968013",,"179,031","1947,79","0,05601527415",,"179,031","1151,23","0,0292767866"
"179,333","6639,45","0,3730661045",,"179,333","1262,45","0,05116822184",,"179,333","1289,89","0,02236297651",,,"179,333","2961,75","0,1428743025",,"179,333","787,84","0,02518321473",,"179,333","617,29","0,01459984012",,,"179,333","7567,27","0,5721497683",,"179,333","1962,88","0,05644923802",,"179,333","1153,58","0,02933654915"
"179,634","6290,51","0,3534594072",,"179,634","1209,82","0,04903508111",,"179,634","1239,81","0,02149473359",,,"179,634","2817,8","0,1359301796",,"179,634","762,02","0,02435788141",,"179,634","601,1","0,01421692218",,,"179,634","7152,24","0,5407699816",,"179,634","1869,55","0,05376521893",,"179,634","1108,1","0,02817995294"
"179,936","6648,09","0,3735515801",,"179,936","1263,18","0,05119780939",,"179,936","1293,76","0,02243007116",,,"179,936","2965,92","0,1430754625",,"179,936","787,62","0,02517618245",,"179,936","615,05","0,01454686074",,,"179,936","7578,3","0,5729837298",,"179,936","1963,08","0,05645498969",,"179,936","1154,99","0,02937240669"
"180,238","6466,49","0,3633476017",,"180,238","1234,17","0,05002200827",,"180,238","1262,42","0,02188672585",,,"180,238","2882,74","0,1390628739",,"180,238","772,82","0,02470310216",,"180,238","608,33","0,01438792259",,,"180,238","7389,19","0,5586854105",,"180,238","1912,11","0,05498917535",,"180,238","1127,75","0,02867966964"
"180,54","6130,07","0,3444443945",,"180,54","1187,94","0,04814826524",,"180,54","1210,85","0,02099265062",,,"180,54","2742,14","0,1322803544",,"180,54","750,36","0,02398517085",,"180,54","593,39","0,01403456905",,,"180,54","6973,84","0,5272814291",,"180,54","1826,76","0,05253464809",,"180,54","1083,43","0,02755257325"
"180,841","6759,56","0,3798150023",,"180,841","1279,91","0,05187589117",,"180,841","1307,2","0,02266308204",,,"180,841","3007,78","0,1450947816",,"180,841","795,82","0,02543829451",,"180,841","622,19","0,01471573251",,,"180,841","7698,83","0,5820968197",,"180,841","1991,74","0,0572792047",,"180,841","1167,54","0,02969156417"
"181,143","6228,69","0,3499857841",,"181,143","1196,32","0,04848791409",,"181,143","1226,03","0,02125582809",,,"181,143","2776,63","0,133944146",,"181,143","754,97","0,02413252897",,"181,143","597,8","0,0141388722",,,"181,143","7084,88","0,5356769945",,"181,143","1843,54","0,05301721361",,"181,143","1099,3","0,02795616124"
"181,445","6260,11","0,3517512522",,"181,445","1206,26","0,04889079114",,"181,445","1236,78","0,02144220212",,,"181,445","2799,38","0,135041602",,"181,445","762,34","0,02436811017",,"181,445","603,64","0,01427699702",,,"181,445","7128,04","0,5389402564",,"181,445","1859,98","0,05349000129",,"181,445","1103,91","0,02807339758"
"181,747","6137,9","0,3448843568",,"181,747","1185,37","0,04804410085",,"181,747","1213,73","0,02104258152",,,"181,747","2740,54","0,1322031707",,"181,747","749,55","0,02395927929",,"181,747","595,62","0,01408731191",,,"181,747","6971,32","0,5270908958",,"181,747","1824,5","0,05246965416",,"181,747","1085,34","0,02760114622"
"182,049","6341,49","0,3563239381",,"182,049","1222,54","0,04955063402",,"182,049","1251,93","0,02170485947",,,"182,049","2832,38","0,1366335163",,"182,049","768,81","0,02457492297",,"182,049","607,58","0,01437018396",,,"182,049","7212,14","0,5452989295",,"182,049","1886,47","0,05425181063",,"182,049","1117,6","0,02842154626"
"182,351","6058,97","0,3404493347",,"182,351","1173,24","0,04755246116",,"182,351","1206,63","0,02091948798",,,"182,351","2711,16","0,1307858846",,"182,351","748,66","0,02393083055",,"182,351","594,42","0,0140589301",,,"182,351","6884,78","0,5205477381",,"182,351","1804,24","0,0518870095",,"182,351","1079,51","0,02745288422"
"182,653","6152,38","0,345697978",,"182,653","1191,04","0,048273911",,"182,653","1218,36","0,02112285239",,,"182,653","2752,72","0,1327907318",,"182,653","753,39","0,02408202445",,"182,653","596,99","0,01411971448",,,"182,653","6992,97","0,5287278193",,"182,653","1831,82","0,05268016546",,"182,653","1089,97","0,02771889117"
"182,955","6482,56","0,3642505639",,"182,955","1238,2","0,05018534776",,"182,955","1270,52","0,02202715652",,,"182,955","2894,97","0,1396528469",,"182,955","777,17","0,02484214941",,"182,955","612,49","0,01448631287",,,"182,955","7396,49","0,5592373524",,"182,955","1919,62","0,05520515074",,"182,955","1137,56","0,02892914653"
"183,257","6283,63","0,3530728247",,"183,257","1214,96","0,04924340988",,"183,257","1242,32","0,02153824976",,,"183,257","2814,66","0,1357787066",,"183,257","769,01","0,02458131595",,"183,257","606,38","0,01434180215",,,"183,257","7142,81","0,5400569937",,"183,257","1875,58","0,05393863193",,"183,257","1111,51","0,02826667223"
"183,559","5767,28","0,3240594753",,"183,559","1132,29","0,04589272122",,"183,559","1161,45","0,02013619694",,,"183,559","2584,66","0,1246835467",,"183,559","725,59","0,02319340066",,"183,559","582,07","0,01376683396",,,"183,559","6541,82","0,4946170544",,"183,559","1725,66","0,04962717643",,"183,559","1038,89","0,02641988206"
"183,861","6552,48","0,3681793203",,"183,861","1249,15","0,050629161",,"183,861","1282,22","0,02223000081",,,"183,861","2924,48","0,1410764042",,"183,861","783,46","0,02504320853",,"183,861","614,66","0,01453763665",,,"183,861","7469,27","0,5647401374",,"183,861","1941,14","0,05582403096",,"183,861","1146,32","0,029151921"
"184,163","6338,63","0,3561632367",,"184,163","1216,92","0,04932285042",,"184,163","1249,69","0,02166602433",,,"184,163","2827,62","0,1364038947",,"184,163","768,25","0,02455702264",,"184,163","609,18","0,01440802638",,,"184,163","7225,46","0,5463060344",,"184,163","1881,6","0,05411175734",,"184,163","1115,3","0,02836305525"
"184,466","6362,63","0,3575117801",,"184,466","1221,09","0,04949186423",,"184,466","1252,82","0,02172028951",,,"184,466","2840,86","0,13704259",,"184,466","770,01","0,02461328083",,"184,466","611,07","0,01445272773",,,"184,466","7238,12","0,5472632377",,"184,466","1888,05","0,05429724886",,"184,466","1120,12","0,02848563206"
"184,768","6460,31","0,3630003517",,"184,768","1236,11","0,0501006382",,"184,768","1266,24","0,02195295365",,,"184,768","2885,63","0,139202287",,"184,768","777,99","0,02486836061",,"184,768","615,52","0,01455797694",,,"184,768","7349,52","0,5556860222",,"184,768","1908,38","0,05488190661",,"184,768","1135,04","0,02886506072"
"185,07","6414,29","0,3604145198",,"185,07","1228,31","0,04978449726",,"185,07","1262,38","0,02188603237",,,"185,07","2863,61","0,138140046",,"185,07","776,63","0,02482488837",,"185,07","613,81","0,01451753286",,,"185,07","7304,37","0,5522722994",,"185,07","1899,81","0,05463544734",,"185,07","1129,58","0,02872620814"
"185,372","6357,18","0,3572055484",,"185,372","1218,24","0,0493763512",,"185,372","1250,62","0,02168214785",,,"185,372","2840,28","0,1370146109",,"185,372","769,52","0,02459761804",,"185,372","608,12","0,01438295578",,,"185,372","7252,79","0,5483724141",,"185,372","1883,72","0,0541727251",,"185,372","1115,05","0,02835669753"
"185,675","5770,43","0,3242364716",,"185,675","1140,25","0,0462153471",,"185,675","1171,73","0,02031442252",,,"185,675","2598,82","0,1253666227",,"185,675","730,96","0,02336505209",,"185,675","586,9","0,01388107075",,,"185,675","6545,03","0,4948597576",,"185,675","1735,67","0,04991504776",,"185,675","1045,81","0,02659586372"
"185,977","6225,89","0,349828454",,"185,977","1202,09","0,04872177733",,"185,977","1230,85","0,021339393",,,"185,977","2781,12","0,1341607428",,"185,977","762,77","0,02438185507",,"185,977","605,24","0,01431483943",,,"185,977","7068,51","0,5344392837",,"185,977","1851,56","0,05324785578",,"185,977","1104,82","0,02809653967"
"186,279","6038,17","0,339280597",,"186,279","1174,65","0,04760960971",,"186,279","1207,69","0,02093786533",,,"186,279","2706,41","0,1305567455",,"186,279","748,85","0,02393690387",,"186,279","597,59","0,01413390538",,,"186,279","6875,19","0,5198226528",,"186,279","1804,07","0,05188212057",,"186,279","1080,88","0,02748772452"
"186,582","6614,6","0,3716698002",,"186,582","1259,82","0,0510616256",,"186,582","1292,93","0,02241568135",,,"186,582","2946,1","0,1421193492",,"186,582","791,22","0,02529125604",,"186,582","623,9","0,01475617659",,,"186,582","7547,56","0,5706595252",,"186,582","1959,01","0,05633794311",,"186,582","1157,95","0,02944768208"
"186,884","6122,09","0,3439960038",,"186,884","1191,72","0,048301472",,"186,884","1221,15","0,02117122295",,,"186,884","2738,24","0,1320922191",,"186,884","756,83","0,02419198365",,"186,884","603,21","0,01426682687",,,"186,884","6954,19","0,5257957225",,"186,884","1824,57","0,05247166725",,"186,884","1090,99","0,02774483067"
